Date,AdjClose,Close,Volume,Ticker
2025-01-02,235.02476501464844,240.0,9220900,JPM
2025-01-03,238.23678588867188,243.27999877929688,9491100,JPM
2025-01-06,237.07528686523438,240.85000610351562,9917800,JPM
2025-01-07,239.35890197753906,243.1699981689453,8753400,JPM
2025-01-08,239.31954956054688,243.1300048828125,8675300,JPM
2025-01-10,236.11061096191406,239.8699951171875,10256800,JPM
2025-01-13,240.3826141357422,244.2100067138672,10005300,JPM
2025-01-14,243.5915069580078,247.47000122070312,12407400,JPM
2025-01-15,248.39503479003906,252.35000610351562,18448500,JPM
2025-01-16,250.28494262695312,254.27000427246094,15292300,JPM
2025-01-17,255.09829711914062,259.1600036621094,17678100,JPM
2025-01-21,258.9076232910156,263.0299987792969,13712100,JPM
2025-01-22,258.72064208984375,262.8399963378906,9021900,JPM
2025-01-23,261.7818908691406,265.95001220703125,10749700,JPM
2025-01-24,260.6893005371094,264.8399963378906,7666300,JPM
2025-01-27,261.6834411621094,265.8500061035156,7522300,JPM
2025-01-28,262.9532470703125,267.1400146484375,7375400,JPM
2025-01-29,262.4020080566406,266.5799865722656,7684900,JPM
2025-01-30,264.0261535644531,268.2300109863281,8753500,JPM
2025-01-31,263.1107177734375,267.29998779296875,7193800,JPM
2025-02-03,262.6283874511719,266.80999755859375,8381400,JPM
2025-02-04,263.7406921386719,267.94000244140625,5626000,JPM
2025-02-05,266.191650390625,270.42999267578125,5704400,JPM
2025-02-06,272.5602722167969,276.8999938964844,7264400,JPM
2025-02-07,271.47747802734375,275.79998779296875,6857900,JPM
2025-02-10,266.7921447753906,271.0400085449219,8627400,JPM
2025-02-11,270.68017578125,274.989990234375,7196400,JPM
2025-02-12,271.13299560546875,275.45001220703125,6683900,JPM
2025-02-13,271.9893493652344,276.32000732421875,8398700,JPM
2025-02-14,272.255126953125,276.5899963378906,5688600,JPM
2025-02-18,275.5625,279.95001220703125,7919800,JPM
2025-02-19,274.8734436035156,279.25,7007200,JPM
2025-02-20,262.6185607910156,266.79998779296875,13846700,JPM
2025-02-21,260.09869384765625,264.239990234375,12835600,JPM
2025-02-24,257.2441101074219,261.3399963378906,10372800,JPM
2025-02-25,253.36587524414062,257.3999938964844,9608400,JPM
2025-02-26,254.73411560058594,258.7900085449219,5943600,JPM
2025-02-27,254.989990234375,259.04998779296875,8204400,JPM
2025-02-28,260.50225830078125,264.6499938964844,10467100,JPM
2025-03-03,256.5354309082031,260.6199951171875,9058300,JPM
2025-03-04,246.32794189453125,250.25,13465600,JPM
2025-03-05,247.58787536621094,251.52999877929688,7861400,JPM
2025-03-06,242.67608642578125,246.5399932861328,9983200,JPM
