Date,AdjClose,Close,Volume,Ticker
2025-01-02,577.8541259765625,584.6400146484375,50204000,SPY
2025-01-03,585.0792846679688,591.9500122070312,37888500,SPY
2025-01-06,588.44970703125,595.3599853515625,47679400,SPY
2025-01-07,581.7978515625,588.6300048828125,60393100,SPY
2025-01-08,582.6478881835938,589.489990234375,47304700,SPY
2025-01-10,573.7523193359375,580.489990234375,73105000,SPY
2025-01-13,574.6419067382812,581.3900146484375,47910100,SPY
2025-01-14,575.4326171875,582.1900024414062,48420600,SPY
2025-01-15,585.8997192382812,592.780029296875,56900200,SPY
2025-01-16,584.7728881835938,591.6400146484375,43319700,SPY
2025-01-17,590.6439819335938,597.5800170898438,58070600,SPY
2025-01-21,596.0504150390625,603.0499877929688,42532900,SPY
2025-01-22,599.401123046875,606.4400024414062,48196000,SPY
2025-01-23,602.6727294921875,609.75,41152100,SPY
2025-01-24,600.913330078125,607.969970703125,34604700,SPY
2025-01-27,592.4132080078125,599.3699951171875,70361100,SPY
2025-01-28,597.50341796875,604.52001953125,44433300,SPY
2025-01-29,594.8248901367188,601.8099975585938,37177400,SPY
2025-01-30,598.0173950195312,605.0399780273438,39281300,SPY
2025-01-31,594.8347778320312,601.8200073242188,66566900,SPY
2025-02-03,590.831787109375,597.77001953125,65857200,SPY
2025-02-04,594.7952270507812,601.780029296875,33457800,SPY
2025-02-05,597.2068481445312,604.219970703125,30653100,SPY
2025-02-06,599.2825317382812,606.3200073242188,35771500,SPY
2025-02-07,593.7969360351562,600.77001953125,50788500,SPY
2025-02-10,597.8295288085938,604.8499755859375,26048700,SPY
2025-02-11,598.2843017578125,605.3099975585938,30056700,SPY
2025-02-12,596.3568115234375,603.3599853515625,45076100,SPY
2025-02-13,602.6529541015625,609.72998046875,40921300,SPY
2025-02-14,602.623291015625,609.7000122070312,26910400,SPY
2025-02-18,604.3924560546875,611.489990234375,26749000,SPY
2025-02-19,605.8157958984375,612.9299926757812,31011100,SPY
2025-02-20,603.29541015625,610.3800048828125,36554000,SPY
2025-02-21,592.9765625,599.9400024414062,76519800,SPY
2025-02-24,590.2782592773438,597.2100219726562,50737200,SPY
2025-02-25,587.3427124023438,594.239990234375,58266500,SPY
2025-02-26,587.6392822265625,594.5399780273438,43321600,SPY
2025-02-27,578.2593994140625,585.0499877929688,74196700,SPY
2025-02-28,587.283447265625,594.1799926757812,88744100,SPY
2025-03-03,576.9942626953125,583.77001953125,74249200,SPY
2025-03-04,570.1644897460938,576.8599853515625,109648200,SPY
2025-03-05,576.29248046875,583.0599975585938,71230500,SPY
2025-03-06,566.0626831054688,572.7100219726562,80094900,SPY
2025-03-07,569.2353515625,575.9199829101562,81158800,SPY
2025-03-10,554.073486328125,560.5800170898438,99326600,SPY
2025-03-11,549.467529296875,555.9199829101562,88102100,SPY
2025-03-12,552.38330078125,558.8699951171875,69588200,SPY
2025-03-13,545.0197143554688,551.4199829101562,74079400,SPY
2025-03-14,556.2775268554688,562.8099975585938,62660300,SPY
2025-03-17,560.5671997070312,567.1500244140625,49008700,SPY
2025-03-18,554.5083618164062,561.02001953125,66041400,SPY
2025-03-19,560.5474243164062,567.1300048828125,66556000,SPY
2025-03-20,558.9264526367188,565.489990234375,62958200,SPY
2025-03-21,559.11083984375,563.97998046875,83763000,SPY
2025-03-24,569.1236572265625,574.0800170898438,58766800,SPY
2025-03-25,570.4917602539062,575.4600219726562,38355700,SPY
2025-03-26,563.6810302734375,568.5900268554688,51848300,SPY
2025-03-27,562.18408203125,567.0800170898438,42164200,SPY
2025-03-28,550.8626708984375,555.6599731445312,71662700,SPY
2025-03-31,554.5604858398438,559.3900146484375,95328200,SPY
2025-04-01,556.1267700195312,560.969970703125,54609600,SPY
2025-04-02,559.646240234375,564.52001953125,76014500,SPY
2025-04-03,532.0663452148438,536.7000122070312,125986000,SPY
2025-04-04,500.9176330566406,505.2799987792969,217965100,SPY
2025-04-07,500.025390625,504.3800048828125,256611400,SPY
2025-04-08,492.1936340332031,496.4800109863281,165816600,SPY
2025-04-09,543.8834838867188,548.6199951171875,241867300,SPY
2025-04-10,520.051025390625,524.5800170898438,162331200,SPY
2025-04-11,529.3301391601562,533.9400024414062,97866300,SPY
2025-04-14,534.4654541015625,539.1199951171875,68034000,SPY
2025-04-15,532.9684448242188,537.6099853515625,56892900,SPY
2025-04-16,521.1216430664062,525.6599731445312,83484800,SPY
2025-04-17,521.8651733398438,526.4099731445312,79868100,SPY
2025-04-21,509.443359375,513.8800048828125,69368100,SPY
2025-04-22,522.697998046875,527.25,75948100,SPY
2025-04-23,530.79736328125,535.4199829101562,90590700,SPY
2025-04-24,541.9701538085938,546.6900024414062,64150400,SPY
2025-04-25,545.8860473632812,550.6400146484375,61119600,SPY
2025-04-28,546.0941772460938,550.8499755859375,47613800,SPY
2025-04-29,549.5342407226562,554.3200073242188,47775100,SPY
2025-04-30,549.7523803710938,554.5399780273438,93101500,SPY
2025-05-01,553.6483764648438,558.469970703125,63186100,SPY
