Date,AdjClose,Close,Volume,Ticker
2025-01-02,242.75210571289062,243.85000610351562,55740700,AAPL
2025-01-03,242.26431274414062,243.36000061035156,40244100,AAPL
2025-01-06,243.89691162109375,245.0,45045600,AAPL
2025-01-07,241.11947631835938,242.2100067138672,40856000,AAPL
2025-01-08,241.60726928710938,242.6999969482422,37628900,AAPL
2025-01-10,235.7836151123047,236.85000610351562,61710900,AAPL
2025-01-13,233.34463500976562,234.39999389648438,49630700,AAPL
2025-01-14,232.2296905517578,233.27999877929688,39435300,AAPL
2025-01-15,236.79901123046875,237.8699951171875,39832000,AAPL
2025-01-16,227.23228454589844,228.25999450683594,71759100,AAPL
2025-01-17,228.9445343017578,229.97999572753906,68488300,AAPL
2025-01-21,221.6375732421875,222.63999938964844,98070400,AAPL
2025-01-22,222.82223510742188,223.8300018310547,64126500,AAPL
2025-01-23,222.65301513671875,223.66000366210938,60234800,AAPL
2025-01-24,221.77694702148438,222.77999877929688,54697900,AAPL
2025-01-27,228.82508850097656,229.86000061035156,94863400,AAPL
2025-01-28,237.187255859375,238.25999450683594,75707600,AAPL
2025-01-29,238.2823028564453,239.36000061035156,45486100,AAPL
2025-01-30,236.52027893066406,237.58999633789062,55658300,AAPL
2025-01-31,234.9374237060547,236.0,100959800,AAPL
2025-02-03,226.9833984375,228.00999450683594,73063300,AAPL
2025-02-04,231.75184631347656,232.8000030517578,45067300,AAPL
2025-02-05,231.42332458496094,232.47000122070312,39620300,AAPL
2025-02-06,232.16995239257812,233.22000122070312,29925300,AAPL
2025-02-07,226.60511779785156,227.6300048828125,39707200,AAPL
2025-02-10,226.8741912841797,227.64999389648438,33115600,AAPL
2025-02-11,231.8272705078125,232.6199951171875,53718400,AAPL
2025-02-12,236.06277465820312,236.8699951171875,45243300,AAPL
2025-02-13,240.70689392089844,241.52999877929688,53614100,AAPL
2025-02-14,243.76644897460938,244.60000610351562,40896200,AAPL
2025-02-18,243.6368865966797,244.47000122070312,48822500,AAPL
2025-02-19,244.03550720214844,244.8699951171875,32204200,AAPL
2025-02-20,244.99224853515625,245.8300018310547,32316900,AAPL
2025-02-21,244.71319580078125,245.5500030517578,53197400,AAPL
2025-02-24,246.25791931152344,247.10000610351562,51326400,AAPL
2025-02-25,246.1981201171875,247.0399932861328,48013300,AAPL
2025-02-26,239.5408935546875,240.36000061035156,44433600,AAPL
2025-02-27,236.49131774902344,237.3000030517578,41153600,AAPL
2025-02-28,241.01583862304688,241.83999633789062,56833400,AAPL
2025-03-03,237.2188262939453,238.02999877929688,47184000,AAPL
2025-03-04,235.1259765625,235.92999267578125,53798100,AAPL
2025-03-05,234.93663024902344,235.74000549316406,47227600,AAPL
2025-03-06,234.52804565429688,235.3300018310547,45170400,AAPL
2025-03-07,238.2552947998047,239.07000732421875,46273600,AAPL
2025-03-10,226.70477294921875,227.47999572753906,72071200,AAPL
2025-03-11,220.08740234375,220.83999633789062,76137400,AAPL
2025-03-12,216.2405548095703,216.97999572753906,62547500,AAPL
2025-03-13,208.96542358398438,209.67999267578125,61368300,AAPL
2025-03-14,212.762451171875,213.49000549316406,60107600,AAPL
2025-03-17,213.2707061767578,214.0,48073400,AAPL
2025-03-18,211.96519470214844,212.69000244140625,42432400,AAPL
2025-03-19,214.50648498535156,215.24000549316406,54385400,AAPL
2025-03-20,213.37039184570312,214.10000610351562,48862900,AAPL
2025-03-21,217.5261688232422,218.27000427246094,94127800,AAPL
2025-03-24,219.97776794433594,220.72999572753906,44299500,AAPL
2025-03-25,222.98748779296875,223.75,34493600,AAPL
2025-03-26,220.77505493164062,221.52999877929688,34466100,AAPL
2025-03-27,223.08717346191406,223.85000610351562,37094800,AAPL
2025-03-28,217.1574249267578,217.89999389648438,39818600,AAPL
2025-03-31,221.37301635742188,222.1300048828125,65299300,AAPL
2025-04-01,222.4293975830078,223.19000244140625,36412700,AAPL
2025-04-02,223.12701416015625,223.88999938964844,35905900,AAPL
2025-04-03,202.49754333496094,203.19000244140625,103419000,AAPL
2025-04-04,187.738037109375,188.3800048828125,125910900,AAPL
2025-04-07,180.84161376953125,181.4600067138672,160466300,AAPL
2025-04-08,171.83241271972656,172.4199981689453,120859500,AAPL
2025-04-09,198.17236328125,198.85000610351562,184395900,AAPL
2025-04-10,189.7710723876953,190.4199981689453,121880000,AAPL
2025-04-11,197.4747314453125,198.14999389648438,87435900,AAPL
2025-04-14,201.82984924316406,202.52000427246094,101352900,AAPL
2025-04-15,201.4511260986328,202.13999938964844,51343900,AAPL
2025-04-16,193.6079559326172,194.27000427246094,59732400,AAPL
2025-04-17,196.3087158203125,196.97999572753906,52164700,AAPL
2025-04-21,192.50173950195312,193.16000366210938,46742500,AAPL
2025-04-22,199.059326171875,199.74000549316406,52976400,AAPL
2025-04-23,203.9027557373047,204.60000610351562,52929200,AAPL
2025-04-24,207.659912109375,208.3699951171875,47311000,AAPL
2025-04-25,208.56680297851562,209.27999877929688,38222300,AAPL
2025-04-28,209.4238739013672,210.13999938964844,38743100,AAPL
2025-04-29,210.490234375,211.2100067138672,36827600,AAPL
2025-04-30,211.7758331298828,212.5,52286500,AAPL
2025-05-01,212.59304809570312,213.32000732421875,57365700,AAPL
2025-05-02,204.6501922607422,205.35000610351562,101010600,AAPL
2025-05-05,198.21221923828125,198.88999938964844,69018500,AAPL
2025-05-06,197.83349609375,198.50999450683594,51216500,AAPL
2025-05-07,195.58120727539062,196.25,68536700,AAPL
2025-05-08,196.81698608398438,197.49000549316406,50478900,AAPL
2025-05-09,197.8534393310547,198.52999877929688,36453900,AAPL
2025-05-12,210.34713745117188,210.7899932861328,63775800,AAPL
2025-05-13,212.48263549804688,212.92999267578125,51909300,AAPL
2025-05-14,211.88389587402344,212.3300018310547,49325800,AAPL
2025-05-15,211.00575256347656,211.4499969482422,45029500,AAPL
2025-05-16,210.81614685058594,211.25999450683594,54737900,AAPL
2025-05-19,208.3413543701172,208.77999877929688,46140500,AAPL
2025-05-20,206.42539978027344,206.86000061035156,42496600,AAPL
2025-05-21,201.6654052734375,202.08999633789062,59211800,AAPL
2025-05-22,200.9369354248047,201.36000061035156,46742400,AAPL
2025-05-23,194.85975646972656,195.27000427246094,78432900,AAPL
2025-05-27,199.78936767578125,200.2100067138672,56288500,AAPL
2025-05-28,199.99891662597656,200.4199981689453,45339700,AAPL
2025-05-29,199.5299072265625,199.9499969482422,51396800,AAPL
2025-05-30,200.4280242919922,200.85000610351562,70819900,AAPL
2025-06-02,201.27622985839844,201.6999969482422,35423300,AAPL
2025-06-03,202.84292602539062,203.27000427246094,46381600,AAPL
2025-06-04,202.39389038085938,202.82000732421875,43604000,AAPL
2025-06-05,200.20849609375,200.6300048828125,55126100,AAPL
2025-06-06,203.49156188964844,203.9199981689453,46607700,AAPL
2025-06-09,201.02676391601562,201.4499969482422,72862600,AAPL
2025-06-10,202.2441864013672,202.6699981689453,54672600,AAPL
2025-06-11,198.36236572265625,198.77999877929688,60989900,AAPL
2025-06-12,198.78147888183594,199.1999969482422,43904600,AAPL
2025-06-13,196.03726196289062,196.4499969482422,51447300,AAPL
2025-06-16,198.0031280517578,198.4199981689453,43020700,AAPL
2025-06-17,195.2289581298828,195.63999938964844,38856200,AAPL
2025-06-18,196.16697692871094,196.5800018310547,45394700,AAPL
2025-06-20,200.57769775390625,201.0,96813500,AAPL
2025-06-23,201.07666015625,201.5,55814300,AAPL
2025-06-24,199.87918090820312,200.3000030517578,54064000,AAPL
2025-06-25,201.13653564453125,201.55999755859375,39525700,AAPL
